3 42 1.657718 0.039476
3 43 1.697194 0.040849
3 44 1.738043 0.044665
3 45 1.782708 0.053000
3 46 1.835707 0.067394
3 47 1.903101 0.093076
3 48 1.996177 0.183515
3 49 2.179692 2.820308
4 0 -5.000000 2.573929
4 1 -2.426071 0.408349
4 2 -2.017722 0.105689
4 3 -1.912033 0.069862
4 4 -1.842170 0.055311
4 5 -1.786860 0.046743
4 6 -1.740117 0.042072
4 7 -1.698045 0.039049
4 8 -1.658996 0.036134
4 9 -1.622862 0.035048
4 10 -1.587814 0.034525
4 11 -1.553289 0.032465
4 12 -1.520824 0.032239
4 13 -1.488585 0.032755
4 14 -1.455830 0.032234
4 15 -1.423596 0.032148
4 16 -1.391449 0.034050
4 17 -1.357399 0.038294
4 18 -1.319105 0.039974
4 19 -1.279131 0.043741
4 20 -1.235389 0.051702
4 21 -1.183687 0.063266
4 22 -1.120420 0.085777
4 23 -1.034643 0.180183
4 24 -0.854460 1.071957
4 25 0.217497 0.692143
4 26 0.909640 0.138454
4 27 1.048094 0.080671
4 28 1.128765 0.061239
4 29 1.190004 0.049380
4 30 1.239384 0.042079
4 31 1.281462 0.041030
4 32 1.322492 0.036291
4 33 1.358782 0.035320
4 34 1.394102 0.033821
4 35 1.427923 0.031784
4 36 1.459707 0.031359
4 37 1.491067 0.031794
4 38 1.522860 0.031914
4 39 1.554775 0.032680
4 40 1.587455 0.033561
4 41 1.621016 0.035857
4 42 1.656873 0.038767
4 43 1.695640 0.041589
4 44 1.737228 0.045915
4 45 1.783143 0.053694
4 46 1.836837 0.065991
4 47 1.902828 0.091902
4 48 1.994730 0.223991
4 49 2.218721 2.781279
5 0 -5.000000 2.702577
5 1 -2.297423 0.301010
5 2 -1.996413 0.095664
5 3 -1.900749 0.067435
5 4 -1.833315 0.054094
5 5 -1.779220 0.046499
5 6 -1.732721 0.040309
5 7 -1.692412 0.036826
5 8 -1.655585 0.035677
5 9 -1.619909 0.034095
5 10 -1.585814 0.033384
5 11 -1.552429 0.032279
5 12 -1.520150 0.031165
5 13 -1.488986 0.032667
5 14 -1.456319 0.032783
5 15 -1.423536 0.032515
5 16 -1.391021 0.035456
5 17 -1.355565 0.038865
5 18 -1.316699 0.040772
5 19 -1.275928 0.043665
5 20 -1.232263 0.050414
5 21 -1.181848 0.061704
5 22 -1.120144 0.083074
5 23 -1.037070 0.166704
5 24 -0.870366 1.104287
5 25 0.233921 0.682901
5 26 0.916821 0.137575
5 27 1.054396 0.079924
5 28 1.134320 0.060795
5 29 1.195116 0.050004
5 30 1.245120 0.043111
5 31 1.288231 0.040177
5 32 1.328408 0.036176
5 33 1.364584 0.034864
5 34 1.399449 0.032960
5 35 1.432409 0.031602
5 36 1.464011 0.031241
5 37 1.495252 0.032036
5 38 1.527288 0.032845
5 39 1.560133 0.032391
5 40 1.592524 0.033518
5 41 1.626042 0.034960
5 42 1.661001 0.037739
5 43 1.698740 0.041309
5 44 1.740049 0.046797
5 45 1.786846 0.055172
5 46 1.842018 0.068183
5 47 1.910201 0.096448
5 48 2.006649 0.210812
5 49 2.217462 2.782538
6 0 -5.000000 2.800564
6 1 -2.199436 0.230048
6 2 -1.969387 0.085376
6 3 -1.884012 0.063099
6 4 -1.820913 0.050649
6 5 -1.770264 0.044090
6 6 -1.726174 0.039531
6 7 -1.686643 0.036061
6 8 -1.650582 0.034275
6 9 -1.616307 0.033219
6 10 -1.583088 0.031261
6 11 -1.551827 0.031987
6 12 -1.519840 0.031937
6 13 -1.487903 0.031309
6 14 -1.456594 0.032112
6 15 -1.424482 0.032988
6 16 -1.391494 0.034310
6 17 -1.357185 0.037122
6 18 -1.320063 0.039361
6 19 -1.280702 0.042544
6 20 -1.238157 0.049037
6 21 -1.189120 0.058309
6 22 -1.130811 0.078651
6 23 -1.052161 0.146799
6 24 -0.905361 1.016448
6 25 0.111087 0.762201
6 26 0.873288 0.164630
6 27 1.037918 0.084840
6 28 1.122758 0.060899
6 29 1.183657 0.049553
6 30 1.233210 0.042726
6 31 1.275936 0.038365
6 32 1.314300 0.035593
6 33 1.349893 0.034664
6 34 1.384557 0.033156
6 35 1.417714 0.031205
6 36 1.448919 0.030361
6 37 1.479280 0.030740
6 38 1.510020 0.031761
6 39 1.541782 0.032222
6 40 1.574004 0.033514
6 41 1.607518 0.035493
6 42 1.643011 0.036419
6 43 1.679430 0.038612
6 44 1.718042 0.043138
6 45 1.761180 0.050345
6 46 1.811525 0.061862
6 47 1.873387 0.084526
6 48 1.957913 0.167264
6 49 2.125177 2.874823
7 0 -5.000000 2.808068
7 1 -2.191932 0.203661
7 2 -1.988271 0.095621
7 3 -1.892650 0.064453
7 4 -1.828197 0.052661
7 5 -1.775536 0.045431
7 6 -1.730105 0.042355
7 7 -1.687750 0.037353
7 8 -1.650397 0.036219
7 9 -1.614178 0.035434
7 10 -1.578744 0.033288
7 11 -1.545456 0.031829
7 12 -1.513627 0.031783
7 13 -1.481844 0.032617
7 14 -1.449227 0.033139
7 15 -1.416088 0.034303
7 16 -1.381785 0.035106
7 17 -1.346679 0.037615
7 18 -1.309064 0.040853
7 19 -1.268211 0.045803
7 20 -1.222407 0.053939
7 21 -1.168468 0.067899
7 22 -1.100570 0.102431
7 23 -0.998138 0.425811
7 24 -0.572327 0.954132
7 25 0.381805 0.558921
7 26 0.940726 0.132367
7 27 1.073093 0.074858
7 28 1.147950 0.057013
7 29 1.204963 0.047397
7 30 1.252360 0.041231
7 31 1.293591 0.037618
7 32 1.331209 0.035615
7 33 1.366824 0.034551
7 34 1.401375 0.033920
7 35 1.435295 0.032226
7 36 1.467521 0.031257
7 37 1.498777 0.031464
7 38 1.530241 0.031588
7 39 1.561829 0.032396
7 40 1.594225 0.034022
7 41 1.628247 0.036086
7 42 1.664332 0.038889
7 43 1.703221 0.042525
7 44 1.745746 0.047299
7 45 1.793045 0.056409
7 46 1.849454 0.073013
7 47 1.922467 0.117839
7 48 2.040306 0.936600
7 49 2.976906 2.023094
8 0 -5.000000 2.835228
8 1 -2.164772 0.189083
8 2 -1.975689 0.089958
8 3 -1.885731 0.062918
8 4 -1.822813 0.052031
8 5 -1.770783 0.044956
8 6 -1.725826 0.041133
8 7 -1.684693 0.037182
8 8 -1.647510 0.036022
8 9 -1.611489 0.034391
8 10 -1.577097 0.032438
8 11 -1.544659 0.030470
8 12 -1.514189 0.029988
8 13 -1.484201 0.031465
8 14 -1.452735 0.032102
8 15 -1.420634 0.033482
8 16 -1.387152 0.034709
8 17 -1.352443 0.037904
8 18 -1.314539 0.041404
8 19 -1.273135 0.045628
8 20 -1.227507 0.054279
8 21 -1.173228 0.067242
8 22 -1.105985 0.094547
8 23 -1.011439 0.337588
8 24 -0.673851 1.062957
8 25 0.389106 0.553710
8 26 0.942816 0.125006
8 27 1.067822 0.076011
8 28 1.143832 0.057782
8 29 1.201615 0.047666
8 30 1.249281 0.042503
8 31 1.291784 0.037995
8 32 1.329779 0.035348
8 33 1.365127 0.035221
8 34 1.400348 0.034647
8 35 1.434995 0.032308
8 36 1.467303 0.031484
8 37 1.498787 0.031890
8 38 1.530677 0.032279
8 39 1.562956 0.032954
8 40 1.595910 0.032923
8 41 1.628834 0.035375
8 42 1.664209 0.039240
8 43 1.703449 0.044458
8 44 1.747908 0.049757
8 45 1.797665 0.060158
8 46 1.857822 0.076871
8 47 1.934693 0.120123
8 48 2.054817 0.709001
8 49 2.763817 2.236183
9 0 -5.000000 2.519877
9 1 -2.480123 0.464808
9 2 -2.015315 0.105305
9 3 -1.910010 0.068484
9 4 -1.841525 0.054203
9 5 -1.787323 0.046413
9 6 -1.740910 0.042239
9 7 -1.698671 0.038057
9 8 -1.660615 0.035993
9 9 -1.624621 0.034666
9 10 -1.589956 0.033156
9 11 -1.556799 0.031924
9 12 -1.524876 0.031294
9 13 -1.493582 0.031495
9 14 -1.462086 0.031829
9 15 -1.430258 0.033066
9 16 -1.397192 0.034539
9 17 -1.362653 0.035991
9 18 -1.326662 0.039558
9 19 -1.287104 0.043945
9 20 -1.243158 0.050438
9 21 -1.192720 0.061080
9 22 -1.131640 0.079894
9 23 -1.051746 0.199669
9 24 -0.852077 0.752510
9 25 -0.099567 0.893399
9 26 0.793832 0.244918
9 27 1.038750 0.087446
9 28 1.126195 0.060614
9 29 1.186810 0.049880
9 30 1.236689 0.044100
9 31 1.280790 0.039471
9 32 1.320261 0.036811
9 33 1.357071 0.035231
9 34 1.392302 0.033540
9 35 1.425842 0.032306
9 36 1.458148 0.031338
9 37 1.489486 0.031627
9 38 1.521113 0.032226
9 39 1.553339 0.032566
9 40 1.585905 0.033223
9 41 1.619128 0.034963
9 42 1.654091 0.038008
9 43 1.692099 0.042603
9 44 1.734702 0.048411
9 45 1.783113 0.056645
9 46 1.839758 0.069779
9 47 1.909537 0.104926
9 48 2.014462 0.481747
9 49 2.496209 2.503791
10 0 -5.000000 2.671755
10 1 -2.328245 0.335613
10 2 -1.992631 0.093288
10 3 -1.899343 0.065298
10 4 -1.834046 0.054248
10 5 -1.779797 0.046153
10 6 -1.733645 0.040492
10 7 -1.693153 0.037407
10 8 -1.655746 0.036447
10 9 -1.619299 0.034601
10 10 -1.584698 0.032541
10 11 -1.552157 0.031410
10 12 -1.520746 0.031927
10 13 -1.488820 0.031934
10 14 -1.456886 0.032271
10 15 -1.424615 0.033177
10 16 -1.391437 0.034848
10 17 -1.356589 0.036201
10 18 -1.320388 0.039494
10 19 -1.280894 0.044308
10 20 -1.236586 0.051423
10 21 -1.185163 0.064010
10 22 -1.121153 0.086062
10 23 -1.035091 0.174549
10 24 -0.860542 0.896899
10 25 0.036357 0.826368
10 26 0.862725 0.187116
10 27 1.049841 0.078605
10 28 1.128446 0.060512
10 29 1.188958 0.049474
10 30 1.238432 0.042606
10 31 1.281038 0.039255
10 32 1.320293 0.037411
10 33 1.357704 0.034814
10 34 1.392518 0.034371
