1 2 -2.250145 184 0.498231 0.275894
1 3 -2.083658 180 0.857576 0.764408
1 4 -1.966319 176 0.974940 0.962474
1 5 -1.886345 216 1.378807 1.914922
1 6 -1.806370 189 1.120487 1.257909
1 7 -1.754261 211 1.232465 1.521101
1 8 -1.704563 215 1.374634 1.891232
1 9 -1.654866 200 1.504031 2.263051
1 10 -1.605168 209 1.308764 1.713100
1 11 -1.564189 188 1.312883 1.723716
1 12 -1.524223 203 1.327508 1.762278
1 13 -1.484256 224 1.317696 1.736362
1 14 -1.444290 224 1.284897 1.651129
1 15 -1.404323 189 1.459702 2.131461
1 16 -1.356681 191 1.381410 1.909697
1 17 -1.308107 200 1.241842 1.544014
1 18 -1.259533 210 1.088380 1.186383
1 19 -1.210960 180 1.314588 1.736932
1 20 -1.139470 195 1.088590 1.195948
1 21 -1.061304 186 0.827770 0.698660
1 22 -0.969724 204 0.648241 0.449009
1 23 -0.829376 200 0.280521 0.101824
1 24 -0.602112 166 0.035529 0.005018
1 25 0.044084 175 0.045160 0.006577
1 26 0.620343 182 0.313583 0.125887
1 27 0.840617 204 0.680331 0.494436
1 28 0.980902 194 0.815339 0.676334
1 29 1.066267 226 1.064652 1.144284
1 30 1.142976 213 1.308122 1.720075
1 31 1.212640 197 1.117445 1.250572
1 32 1.261898 210 1.269945 1.614644
1 33 1.311155 206 1.410475 1.990839
1 34 1.360413 213 1.474004 2.173442
1 35 1.408280 184 1.362714 1.857160
1 36 1.450453 226 1.394199 1.943821
1 37 1.492626 208 1.399470 1.958524
1 38 1.534799 184 1.376350 1.894460
1 39 1.576972 201 1.399859 1.959994
1 40 1.621513 214 1.400720 1.963061
1 41 1.668902 197 1.277803 1.634188
1 42 1.716291 218 1.144090 1.310577
1 43 1.763680 225 1.129567 1.279154
1 44 1.817927 195 1.261166 1.602389
1 45 1.894677 194 0.908026 0.833785
1 46 1.971427 192 0.840557 0.730793
1 47 2.089054 199 0.476457 0.256114
1 48 2.255400 206 0.129493 0.029867
1 49 2.582494 212 0.005240 0.000323
2 0 -5.000000 203 0.228419 1.014138
2 1 -2.185739 205 0.858674 0.829785
2 2 -2.003437 210 1.011057 1.043326
2 3 -1.906988 205 1.070738 1.154339
2 4 -1.837445 209 1.092979 1.198268
2 5 -1.781414 186 1.037285 1.077430
2 6 -1.736052 219 1.069654 1.145088
2 7 -1.694429 186 1.096150 1.202048
2 8 -1.655362 203 1.135080 1.288759
2 9 -1.617478 195 1.095848 1.201024
2 10 -1.582628 207 1.088224 1.184294
2 11 -1.549069 202 1.106773 1.224963
2 12 -1.515550 202 1.090338 1.188837
2 13 -1.482737 188 1.056891 1.117032
2 14 -1.450727 189 1.044578 1.091186
2 15 -1.418554 200 1.109396 1.230903
2 16 -1.383260 202 1.148857 1.320246
2 17 -1.344941 177 1.120299 1.255715
2 18 -1.305046 204 1.082553 1.172858
2 19 -1.262854 197 1.014938 1.031550
2 20 -1.218442 226 1.165504 1.363674
2 21 -1.158421 204 1.082596 1.180537
2 22 -1.086719 209 0.979122 0.978468
2 23 -0.991931 197 0.804485 0.711315
2 24 -0.818675 189 0.305910 0.444823
2 25 0.216265 189 0.421117 0.508825
2 26 0.871121 214 0.890611 0.847962
2 27 1.018453 209 0.946898 0.908539
2 28 1.102178 203 1.050378 1.108938
2 29 1.167974 206 1.099080 1.211816
2 30 1.223211 185 1.024217 1.050246
2 31 1.267491 202 1.070155 1.146181
2 32 1.308918 201 1.097637 1.205301
2 33 1.347569 194 1.114303 1.242001
2 34 1.384582 194 1.121559 1.258056
2 35 1.420152 181 1.106459 1.224313
2 36 1.454197 196 1.074040 1.153573
2 37 1.486684 206 1.095462 1.200037
2 38 1.519653 198 1.116141 1.245792
2 39 1.553510 213 1.123702 1.262791
2 40 1.588295 212 1.108055 1.227967
2 41 1.623763 184 1.102848 1.216632
2 42 1.660912 177 1.094677 1.198844
2 43 1.700420 209 1.046336 1.095815
2 44 1.741734 208 1.012392 1.026212
2 45 1.786713 211 1.062955 1.133381
2 46 1.841892 206 1.072492 1.158475
2 47 1.912875 220 0.984164 0.987293
2 48 2.008974 187 0.891286 0.890343
2 49 2.191045 181 0.255325 1.035385
3 0 -5.000000 192 0.383811 1.534702
3 1 -2.180003 231 0.971954 1.055990
3 2 -1.994280 200 1.027519 1.076580
3 3 -1.900140 208 1.050052 1.109258
3 4 -1.833414 200 1.057716 1.121554
3 5 -1.779659 203 1.054563 1.113741
3 6 -1.734093 184 1.038802 1.079968
3 7 -1.693872 189 1.071523 1.148691
3 8 -1.655556 200 1.074112 1.153985
3 9 -1.619565 182 1.063577 1.131356
3 10 -1.585633 162 1.048997 1.100456
3 11 -1.553192 200 1.061322 1.126421
3 12 -1.521007 194 1.061766 1.127348
3 13 -1.489053 185 1.067209 1.138944
3 14 -1.456808 203 1.059342 1.122255
3 15 -1.424278 228 1.069222 1.143349
3 16 -1.390532 222 1.082701 1.172485
3 17 -1.354859 173 1.099879 1.210213
3 18 -1.316477 210 1.074248 1.154747
3 19 -1.275762 199 1.025476 1.052755
3 20 -1.232386 190 1.055169 1.115642
3 21 -1.181102 192 1.059518 1.128202
3 22 -1.118163 188 1.047364 1.111429
3 23 -1.033548 182 1.033280 1.140500
3 24 -0.876463 196 0.424231 0.893037
3 25 0.158084 231 0.569261 1.031010
3 26 0.898725 211 0.974125 1.004603
3 27 1.040581 194 1.028529 1.069532
3 28 1.121522 187 1.060850 1.130817
3 29 1.183445 208 1.068921 1.145336
3 30 1.234851 241 1.055243 1.114895
3 31 1.278892 161 1.058612 1.121478
3 32 1.318827 219 1.061597 1.127387
3 33 1.355845 190 1.079516 1.165601
3 34 1.391346 190 1.088171 1.184230
3 35 1.425646 225 1.092322 1.193214
3 36 1.459126 209 1.059440 1.122421
3 37 1.491120 197 1.055839 1.114798
3 38 1.522902 209 1.065572 1.135464
3 39 1.555247 197 1.049988 1.102527
3 40 1.587747 202 1.046997 1.096342
3 41 1.621252 199 1.088927 1.186085
3 42 1.657718 197 1.100574 1.211835
3 43 1.697194 192 1.039257 1.080952
3 44 1.738043 198 1.016569 1.034832
3 45 1.782708 200 1.039469 1.083269
3 46 1.835707 220 1.044081 1.097457
3 47 1.903101 227 1.009376 1.038556
3 48 1.996177 185 0.971590 1.053360
3 49 2.179692 198 0.302451 1.203909
4 0 -5.000000 202 0.031691 0.013993
4 1 -2.426071 202 1.112988 1.952818
4 2 -2.017722 203 1.065267 1.165159
4 3 -1.912033 194 1.061190 1.134409
4 4 -1.842170 199 1.063478 1.133912
4 5 -1.786860 178 1.061020 1.127563
4 6 -1.740117 210 1.072034 1.150261
4 7 -1.698045 228 1.085898 1.179830
4 8 -1.658996 189 1.074057 1.153938
4 9 -1.622862 200 1.097144 1.203899
4 10 -1.587814 199 1.116358 1.246324
4 11 -1.553289 189 1.070309 1.145580
4 12 -1.520824 220 1.071124 1.147306
4 13 -1.488585 188 1.083499 1.173979
4 14 -1.455830 189 1.049719 1.101955
4 15 -1.423596 212 1.019057 1.038573
4 16 -1.391449 180 1.037250 1.076096
4 17 -1.357399 181 1.098993 1.208280
4 18 -1.319105 184 1.064536 1.134077
4 19 -1.279131 209 1.048075 1.099670
4 20 -1.235389 211 1.077684 1.164270
4 21 -1.183687 210 1.062405 1.134413
4 22 -1.120420 203 1.069050 1.157805
4 23 -1.034643 214 1.125391 1.370228
4 24 -0.854460 188 0.396437 0.636531
4 25 0.217497 210 0.609918 1.045908
4 26 0.909640 189 1.007446 1.064697
4 27 1.048094 193 1.050545 1.116116
4 28 1.128765 190 1.067390 1.145170
4 29 1.190004 184 1.043724 1.091572
4 30 1.239384 189 1.018907 1.039326
4 31 1.281462 191 1.094246 1.198266
4 32 1.322492 200 1.045317 1.093049
4 33 1.358782 191 1.079575 1.165709
4 34 1.394102 206 1.075783 1.157404
4 35 1.427923 205 1.038098 1.077681
4 36 1.459707 211 1.038499 1.078487
4 37 1.491067 200 1.056335 1.115845
4 38 1.522860 174 1.051548 1.105770
4 39 1.554775 214 1.056585 1.116435
4 40 1.587455 200 1.049963 1.102564
4 41 1.621016 216 1.071367 1.148102
4 42 1.656873 209 1.083448 1.174459
4 43 1.695640 205 1.061885 1.128597
4 44 1.737228 198 1.041684 1.086689
4 45 1.783143 195 1.049613 1.104654
4 46 1.836837 203 1.031431 1.069579
4 47 1.902828 222 1.020754 1.060783
4 48 1.994730 217 1.043657 1.272284
4 49 2.218721 206 0.313590 1.018194
5 0 -5.000000 213 0.085514 0.115047
5 1 -2.297423 181 1.069856 1.538109
5 2 -1.996413 205 1.067714 1.158911
5 3 -1.900749 191 1.058764 1.127971
5 4 -1.833315 209 1.070356 1.148940
5 5 -1.779220 208 1.071136 1.149114
5 6 -1.732721 194 1.043266 1.089206
5 7 -1.692412 204 1.036205 1.074177
5 8 -1.655585 212 1.070139 1.145458
5 9 -1.619909 189 1.067631 1.139995
5 10 -1.585814 231 1.080916 1.168441
5 11 -1.552429 190 1.064769 1.133750
5 12 -1.520150 174 1.035504 1.072268
5 13 -1.488986 215 1.080876 1.168303
5 14 -1.456319 199 1.067387 1.139361
5 15 -1.423536 183 1.030764 1.062580
5 16 -1.391021 205 1.078553 1.163532
5 17 -1.355565 195 1.112542 1.238282
5 18 -1.316699 201 1.073049 1.152238
5 19 -1.275928 208 1.035948 1.074515
5 20 -1.232263 197 1.039241 1.081924
5 21 -1.181848 218 1.051039 1.110116
5 22 -1.120144 186 1.039849 1.094626
5 23 -1.037070 190 1.125283 1.362465
5 24 -0.870366 189 0.328165 0.638754
5 25 0.233921 193 0.594303 0.982984
5 26 0.916821 220 1.088444 1.239648
5 27 1.054396 186 1.065166 1.146551
5 28 1.134320 212 1.082448 1.176638
5 29 1.195116 216 1.068159 1.143193
5 30 1.245120 213 1.055680 1.115683
5 31 1.288231 229 1.090612 1.190089
5 32 1.328408 218 1.051832 1.106707
5 33 1.364584 182 1.070514 1.146197
5 34 1.399449 212 1.052783 1.108438
5 35 1.432409 219 1.034741 1.070719
5 36 1.464011 220 1.035979 1.073256
5 37 1.495252 199 1.063738 1.131541
5 38 1.527288 192 1.080394 1.167278
5 39 1.560133 206 1.041367 1.084517
5 40 1.592524 160 1.039905 1.081561
5 41 1.626042 189 1.034230 1.069909
5 42 1.661001 203 1.048452 1.099812
5 43 1.698740 214 1.049272 1.101998
5 44 1.740049 185 1.059369 1.123894
5 45 1.786846 201 1.058041 1.122669
5 46 1.842018 167 1.043462 1.096844
5 47 1.910201 203 0.985769 0.992581
5 48 2.006649 174 0.942510 1.009436
5 49 2.217462 200 0.080427 0.105823
6 0 -5.000000 201 0.296726 0.903406
6 1 -2.199436 204 1.221565 1.751180
6 2 -1.969387 195 1.031395 1.076880
6 3 -1.884012 221 1.050250 1.108691
6 4 -1.820913 199 1.029761 1.062984
6 5 -1.770264 207 1.041350 1.085716
6 6 -1.726174 167 1.033152 1.068118
6 7 -1.686643 205 1.022363 1.045615
6 8 -1.650582 179 1.031963 1.065153
6 9 -1.616307 169 1.044851 1.091826
6 10 -1.583088 170 1.012691 1.025592
6 11 -1.551827 212 1.054991 1.113021
6 12 -1.519840 213 1.061150 1.126040
6 13 -1.487903 180 1.035994 1.073293
6 14 -1.456594 201 1.046397 1.094985
6 15 -1.424482 180 1.045230 1.092602
6 16 -1.391494 208 1.045628 1.093528
6 17 -1.357185 205 1.070077 1.145451
6 18 -1.320063 199 1.053091 1.109742
6 19 -1.280702 198 1.024371 1.050542
6 20 -1.238157 198 1.031393 1.065769
6 21 -1.189120 192 1.015029 1.034577
6 22 -1.130811 194 1.037578 1.087467
6 23 -1.052161 221 1.109993 1.301749
6 24 -0.905361 201 0.486365 1.116979
6 25 0.111087 204 0.511317 0.824075
6 26 0.873288 177 1.075926 1.240999
6 27 1.037918 203 1.082308 1.185787
6 28 1.122758 196 1.040199 1.087472
6 29 1.183657 206 1.024726 1.052209
6 30 1.233210 204 1.018601 1.038589
6 31 1.275936 225 1.011285 1.023358
6 32 1.314300 197 1.011157 1.022803
6 33 1.349893 217 1.044664 1.091573
6 34 1.384557 184 1.042947 1.087865
6 35 1.417714 176 1.012260 1.024716
6 36 1.448919 207 1.001528 1.003072
6 37 1.479280 209 1.021333 1.043122
6 38 1.510020 207 1.051464 1.105583
6 39 1.541782 220 1.050773 1.104170
6 40 1.574004 209 1.063698 1.131557
6 41 1.607518 210 1.080899 1.168579
6 42 1.643011 195 1.046161 1.094766
6 43 1.679430 187 1.032004 1.065662
6 44 1.718042 195 1.043076 1.089278
6 45 1.761180 220 1.063634 1.133873
6 46 1.811525 202 1.072713 1.156248
6 47 1.873387 212 1.087938 1.197372
6 48 1.957913 219 1.111048 1.329501
6 49 2.125177 200 0.445373 3.017465
7 0 -5.000000 190 0.227320 0.715406
7 1 -2.191932 205 1.001717 1.151477
7 2 -1.988271 209 1.079330 1.187113
7 3 -1.892650 209 1.042708 1.092829
7 4 -1.828197 202 1.051217 1.107900
7 5 -1.775536 202 1.054923 1.114301
7 6 -1.730105 201 1.103851 1.219465
7 7 -1.687750 201 1.058815 1.121573
7 8 -1.650397 188 1.092554 1.193975
7 9 -1.614178 199 1.117087 1.248046
7 10 -1.578744 204 1.082719 1.172335
7 11 -1.545456 231 1.052627 1.108035
7 12 -1.513627 244 1.056139 1.115429
7 13 -1.481844 210 1.076855 1.159632
7 14 -1.449227 215 1.074287 1.154156
7 15 -1.416088 205 1.075799 1.157474
7 16 -1.381785 210 1.052148 1.107281
7 17 -1.346679 186 1.059725 1.123485
7 18 -1.309064 185 1.061001 1.126598
7 19 -1.268211 200 1.063802 1.133195
7 20 -1.222407 179 1.073782 1.155540
7 21 -1.168468 189 1.073864 1.160253
7 22 -1.100570 206 1.097914 1.229399
7 23 -0.998138 194 1.097715 1.972900
7 24 -0.572327 189 0.032312 0.004719
7 25 0.381805 210 0.731947 1.204228
7 26 0.940726 201 1.141501 1.361849
7 27 1.073093 200 1.067696 1.150661
7 28 1.147950 204 1.053061 1.112695
7 29 1.204963 212 1.052318 1.109246
7 30 1.252360 194 1.030916 1.063701
7 31 1.293591 211 1.028752 1.058853
7 32 1.331209 220 1.040753 1.083488
7 33 1.366824 186 1.064497 1.133364
7 34 1.401375 179 1.086548 1.180669
7 35 1.435295 204 1.057295 1.117899
7 36 1.467521 206 1.036837 1.075035
7 37 1.498777 200 1.044425 1.090827
7 38 1.530241 198 1.037534 1.076499
7 39 1.561829 193 1.040395 1.082494
7 40 1.594225 231 1.055700 1.114642
7 41 1.628247 211 1.065100 1.134772
7 42 1.664332 192 1.073935 1.153931
7 43 1.703221 173 1.069175 1.144267
7 44 1.745746 188 1.046917 1.097804
7 45 1.793045 179 1.053664 1.114161
7 46 1.849454 199 1.066460 1.146161
7 47 1.922467 204 1.089952 1.226102
7 48 2.040306 178 0.951886 3.306685
7 49 2.976906 174 0.000015 0.000000
8 0 -5.000000 198 0.305402 1.559767
8 1 -2.164772 219 1.107403 1.364033
8 2 -1.975689 219 1.067284 1.156683
8 3 -1.885731 215 1.033843 1.074355
8 4 -1.822813 210 1.061571 1.129887
8 5 -1.770783 209 1.058905 1.122566
8 6 -1.725826 183 1.085532 1.179286
8 7 -1.684693 214 1.059591 1.123138
8 8 -1.647510 189 1.089634 1.187551
8 9 -1.611489 196 1.085708 1.178886
8 10 -1.577097 197 1.056413 1.116052
8 11 -1.544659 197 1.007793 1.015655
8 12 -1.514189 196 0.996544 0.993100
8 13 -1.484201 205 1.039811 1.081217
8 14 -1.452735 209 1.043452 1.088841
8 15 -1.420634 198 1.057251 1.117897
8 16 -1.387152 191 1.049220 1.101075
8 17 -1.352443 222 1.081284 1.169590
8 18 -1.314539 187 1.088050 1.184757
8 19 -1.273135 195 1.070890 1.148382
8 20 -1.227507 197 1.099719 1.212802
8 21 -1.173228 198 1.087385 1.189754
8 22 -1.105985 213 1.063354 1.150667
8 23 -1.011439 197 1.193399 2.037261
8 24 -0.673851 210 0.082221 0.031805
8 25 0.389106 176 0.696502 1.098051
8 26 0.942816 178 1.069304 1.189954
8 27 1.067822 196 1.063256 1.140718
8 28 1.143832 223 1.055421 1.118050
8 29 1.201615 202 1.039534 1.082398
8 30 1.249281 195 1.054610 1.113253
8 31 1.291784 205 1.035454 1.072660
8 32 1.329779 188 1.031123 1.063525
8 33 1.365127 193 1.083755 1.174741
8 34 1.400348 213 1.107697 1.227099
8 35 1.434995 198 1.059493 1.122549
8 36 1.467303 214 1.044559 1.091107
8 37 1.498787 198 1.058597 1.120629
8 38 1.530677 194 1.059562 1.122699
8 39 1.562956 209 1.057264 1.117887
8 40 1.595910 199 1.019961 1.040472
8 41 1.628834 202 1.042111 1.086304
8 42 1.664209 194 1.081685 1.170682
8 43 1.703449 185 1.115372 1.245358
8 44 1.747908 176 1.093905 1.198762
8 45 1.797665 190 1.103158 1.221271
8 46 1.857822 221 1.065999 1.146544
8 47 1.934693 180 1.026875 1.096874
8 48 2.054817 191 0.803404 1.694446
8 49 2.763817 216 0.000184 0.000001
9 0 -5.000000 209 0.011354 0.002407
9 1 -2.480123 180 1.052988 2.133214
9 2 -2.015315 218 1.067091 1.164681
9 3 -1.910010 219 1.046151 1.101697
9 4 -1.841525 186 1.037337 1.079169
9 5 -1.787323 188 1.045565 1.095063
9 6 -1.740910 215 1.074272 1.155068
9 7 -1.698671 207 1.059499 1.123061
9 8 -1.660615 180 1.065774 1.136169
9 9 -1.624621 185 1.081153 1.169065
9 10 -1.589956 201 1.070003 1.144976
9 11 -1.556799 217 1.050490 1.103548
9 12 -1.524876 188 1.039519 1.080601
9 13 -1.493582 198 1.044030 1.090004
9 14 -1.462086 197 1.040521 1.082719
9 15 -1.430258 206 1.053888 1.110771
9 16 -1.397192 192 1.061327 1.126628
9 17 -1.362653 208 1.045252 1.092904
9 18 -1.326662 207 1.066818 1.138745
9 19 -1.287104 197 1.073583 1.154006
9 20 -1.243158 198 1.080599 1.170015
9 21 -1.192720 179 1.069309 1.148293
9 22 -1.131640 209 1.055042 1.124514
9 23 -1.051746 201 1.282990 1.849620
9 24 -0.852077 198 0.391774 0.505509
9 25 -0.099567 200 0.252166 0.262072
9 26 0.793832 204 1.325995 2.085599
9 27 1.038750 224 1.115460 1.261692
9 28 1.126195 186 1.051159 1.109639
9 29 1.186810 200 1.050746 1.106532
9 30 1.236689 224 1.058115 1.120783
9 31 1.280790 203 1.051039 1.105356
9 32 1.320261 182 1.058858 1.121571
9 33 1.357071 207 1.072682 1.150880
9 34 1.392302 177 1.065128 1.134605
9 35 1.425842 185 1.053369 1.109627
9 36 1.458148 190 1.037215 1.075824
9 37 1.489486 191 1.050734 1.104042
9 38 1.521113 210 1.061821 1.127483
9 39 1.553339 201 1.053060 1.108993
9 40 1.585905 199 1.041977 1.085826
9 41 1.619128 192 1.048239 1.099056
9 42 1.654091 211 1.068760 1.142753
9 43 1.692099 199 1.094946 1.199917
9 44 1.734702 187 1.108816 1.231418
9 45 1.783113 213 1.095791 1.204994
9 46 1.839758 192 1.068163 1.148839
9 47 1.909537 198 1.078168 1.191519
9 48 2.014462 215 1.092347 2.281671
9 49 2.496209 227 0.009567 0.001503
10 0 -5.000000 211 0.080641 0.090446
10 1 -2.328245 220 1.288250 2.283421
10 2 -1.992631 189 1.018118 1.055015
10 3 -1.899343 184 1.035417 1.077603
10 4 -1.834046 204 1.058894 1.124485
10 5 -1.779797 198 1.066923 1.140094
10 6 -1.733645 201 1.047475 1.098054
10 7 -1.693153 192 1.048534 1.099941
10 8 -1.655746 203 1.091114 1.190863
10 9 -1.619299 190 1.085763 1.179022
10 10 -1.584698 206 1.053483 1.109877
10 11 -1.552157 186 1.035980 1.073270
10 12 -1.520746 210 1.060835 1.125371
10 13 -1.488820 199 1.056625 1.116467
10 14 -1.456886 207 1.051290 1.105253
10 15 -1.424615 197 1.052053 1.106913
10 16 -1.391437 200 1.061453 1.126906
10 17 -1.356589 182 1.036475 1.074681
10 18 -1.320388 188 1.053013 1.109531
10 19 -1.280894 177 1.064826 1.134965
10 20 -1.236586 193 1.071944 1.151379
10 21 -1.185163 212 1.093649 1.202064
10 22 -1.121153 189 1.067522 1.155711
10 23 -1.035091 192 1.084031 1.287559
10 24 -0.860542 194 0.516365 0.918606
10 25 0.036357 193 0.392108 0.598575
10 26 0.862725 196 1.261166 1.746206
10 27 1.049841 237 1.024194 1.060066
10 28 1.128446 200 1.059474 1.127938
10 29 1.188958 195 1.039377 1.082555
10 30 1.238432 189 1.030636 1.063358
10 31 1.281038 212 1.047686 1.098292
10 32 1.320293 210 1.077009 1.160397
10 33 1.357704 199 1.062168 1.128428
10 34 1.392518 205 1.092191 1.193005
10 35 1.426889 225 1.081744 1.170212
10 36 1.460052 222 1.065611 1.135533
10 37 1.492230 208 1.063850 1.131778
10 38 1.524256 205 1.046732 1.095665
10 39 1.556041 185 1.050895 1.104443
10 40 1.588585 187 1.052232 1.107346
10 41 1.622258 215 1.057490 1.118577
10 42 1.657754 203 1.047148 1.097028
10 43 1.695204 218 1.069233 1.144166
10 44 1.737043 190 1.075899 1.159266
10 45 1.784696 206 1.056200 1.119079
10 46 1.839063 175 1.060639 1.132846
10 47 1.908076 208 1.042159 1.106625
10 48 2.005793 184 0.979118 1.496384
10 49 2.368011 209 0.057855 0.037091
11 0 -5.000000 214 0.174146 0.354443
11 1 -2.254035 203 1.120821 1.548671
11 2 -1.990706 212 0.996973 1.009842
11 3 -1.899989 195 1.055710 1.121276
11 4 -1.832948 199 1.064038 1.135218
11 5 -1.779294 193 1.051592 1.107476
11 6 -1.733613 200 1.041844 1.086157
11 7 -1.693185 206 1.052142 1.107399
11 8 -1.655605 204 1.061865 1.127826
11 9 -1.620087 205 1.072062 1.149465
11 10 -1.585873 201 1.045514 1.093165
11 11 -1.553538 180 1.055863 1.114862
11 12 -1.521528 216 1.043343 1.088566
11 13 -1.490125 230 1.047104 1.096434
11 14 -1.458487 195 1.039989 1.081612
11 15 -1.426607 189 1.049901 1.102399
11 16 -1.393568 211 1.059500 1.122752
11 17 -1.358914 178 1.069699 1.144638
11 18 -1.321771 193 1.072479 1.150902
11 19 -1.281526 200 1.095131 1.200836
11 20 -1.236166 200 1.066726 1.140541
11 21 -1.185097 217 1.051352 1.109865
11 22 -1.123684 200 1.070512 1.159693
11 23 -1.039603 187 1.071325 1.251294
11 24 -0.873836 189 0.527973 1.014295
11 25 0.026190 198 0.484241 0.843935
11 26 0.880537 181 1.160031 1.453351
11 27 1.046989 192 0.963127 0.937165
11 28 1.122579 177 1.047166 1.101405
11 29 1.183474 184 1.057938 1.121657
11 30 1.234445 209 1.055812 1.116139
11 31 1.278490 232 1.029792 1.061087
11 32 1.317357 210 1.040680 1.083431
11 33 1.353763 206 1.044326 1.090812
11 34 1.388231 212 1.048923 1.100360
11 35 1.421444 176 1.024046 1.048712
11 36 1.452964 192 1.016130 1.032531
11 37 1.483736 215 1.031387 1.063760
11 38 1.514773 219 1.039855 1.081310
11 39 1.546227 218 1.062354 1.128650
11 40 1.578913 201 1.069978 1.144971
11 41 1.612767 199 1.044608 1.091431
11 42 1.647292 224 1.035890 1.073438
11 43 1.683532 185 1.040564 1.083483
11 44 1.722805 204 1.065770 1.137363
11 45 1.767593 180 1.061770 1.129983
11 46 1.819031 197 1.068791 1.147761
11 47 1.883329 193 1.054550 1.129871
11 48 1.970239 182 1.280004 1.991224
11 49 2.227590 197 0.193635 0.509661
12 0 -5.000000 189 0.352955 1.293081
12 1 -2.201788 201 1.176003 1.607477
12 2 -1.978672 209 1.030814 1.077288
12 3 -1.891788 204 1.062994 1.135675
12 4 -1.826377 224 1.060527 1.127783
12 5 -1.773913 194 1.059308 1.123697
12 6 -1.728613 224 1.046908 1.096815
12 7 -1.688515 196 1.044435 1.091305
12 8 -1.651626 198 1.046792 1.096014
12 9 -1.616848 213 1.050705 1.104115
12 10 -1.583429 214 1.050011 1.102576
12 11 -1.551055 196 1.071918 1.149023
12 12 -1.518577 205 1.021103 1.042651
12 13 -1.487848 205 1.009050 1.018189
12 14 -1.457354 175 1.048195 1.098751
12 15 -1.425218 181 1.061094 1.126049
12 16 -1.391743 204 1.045090 1.092408
12 17 -1.357471 209 1.089879 1.188319
12 18 -1.319623 203 1.073219 1.152568
12 19 -1.279332 195 1.060311 1.125652
12 20 -1.235005 184 1.046220 1.096880
12 21 -1.184812 213 1.027110 1.059693
12 22 -1.125140 201 1.057223 1.131073
12 23 -1.043393 201 1.096737 1.292784
12 24 -0.883659 215 0.622291 1.191315
12 25 0.009606 194 0.575604 1.071933
12 26 0.887799 207 1.138165 1.393147
12 27 1.047939 195 1.003740 1.018333
12 28 1.126222 209 1.084228 1.180792
12 29 1.188604 195 1.071031 1.149275
12 30 1.239511 193 1.032860 1.067872
12 31 1.282180 206 0.995513 0.991615
12 32 1.319609 213 1.028273 1.057662
12 33 1.355371 190 1.033019 1.067330
12 34 1.389440 213 1.039783 1.081255
12 35 1.422316 203 1.071216 1.147554
12 36 1.455235 221 1.047288 1.096822
12 37 1.486903 192 1.020844 1.042122
12 38 1.517622 197 1.012594 1.025360
12 39 1.548300 172 1.026439 1.053625
12 40 1.579885 179 1.050847 1.104390
12 41 1.613178 204 1.041288 1.084495
12 42 1.647597 200 1.013058 1.026622
12 43 1.683110 203 1.056334 1.116655
12 44 1.723015 199 1.062709 1.130615
12 45 1.767456 204 1.078781 1.166758
12 46 1.819853 194 1.069273 1.149455
12 47 1.884058 199 1.024115 1.063706
12 48 1.968635 177 1.144230 1.519811
12 49 2.192478 188 0.338036 1.354723
13 0 -5.000000 210 0.080907 0.082726
