0.244795 1.044884
0.000000 0.981138
0.000012 1.065670
0.000000 0.728755
0.000000 1.086310
0.000000 0.911327
0.000000 1.066593
0.000000 1.001078
0.000027 0.935090
5.895108 0.029331
0.000000 1.070771
6.648852 1.074458
1.919062 1.008331
0.000349 0.995416
0.005678 1.056129
0.004573 1.027953
4.088431 1.192523
0.000000 0.412410
2.129801 1.027953
0.000000 1.056893
0.000780 1.080832
3.773780 1.051840
0.000000 1.055689
0.000000 1.093511
0.017139 1.007421
4.586704 1.069704
0.000000 1.069278
0.000000 0.430734
0.000000 1.088625
5.906261 1.040084
0.035200 8.274914
0.000000 0.991131
0.000004 0.935697
0.000000 1.065214
0.000000 1.223898
0.000000 1.057989
6.554280 1.045726
6.635377 0.913713
0.017986 1.737833
1.368906 0.011501
5.458378 0.432614
0.000673 1.092269
0.000010 0.930448
0.000144 0.000463
3.130967 1.151614
0.000244 1.088701
0.000000 0.000687
0.000000 1.088945
0.000000 1.027131
0.083051 1.085659
0.000000 1.048079
0.001116 1.034291
0.000000 1.022931
0.000000 1.048263
0.000028 1.045559
0.004988 1.070534
4.753366 1.106415
0.040594 1.069697
0.000144 1.078819
0.008885 1.087454
0.000000 1.051151
2.731211 1.042428
0.000000 1.065837
3.129415 1.049723
0.009922 1.033251
1.585420 0.979952
0.020192 1.105981
5.744270 1.062090
0.000000 1.050662
0.000000 1.035898
4.421493 1.057061
0.000000 0.974755
6.431881 1.083866
0.000641 1.064130
6.621431 1.067433
2.439339 1.097498
0.000165 1.050040
0.402241 1.059673
0.000000 1.136838
0.000000 1.036822
0.000000 1.044488
0.014935 1.037379
0.000000 1.055633
0.000099 0.827922
6.531352 1.028111
0.000000 0.000003
0.000132 0.904980
4.942181 1.066455
1.132979 0.825547
0.000000 1.005480
0.000000 0.000000
0.000000 1.059674
0.000000 1.023771
0.000000 1.052522
4.256716 1.097027
0.000000 1.048356
0.000000 1.141567
0.052584 1.027895
0.000000 1.054361
2.304278 1.054350
5.499930 1.026357
3.274395 1.120700
0.000004 1.098300
2.198728 0.937227
0.490492 1.105023
0.000000 1.012489
0.000000 1.061465
0.000000 1.023731
0.000000 1.361978
4.434483 0.000000
0.000000 0.992411
0.000006 1.006878
0.000889 1.035799
0.025825 1.000287
0.000040 1.024043
0.004459 1.021745
0.033046 1.071098
0.198663 0.000091
0.003588 1.050203
0.000000 1.201573
6.514777 1.034551
0.000000 1.067348
0.029256 1.053660
0.000074 1.049019
0.001805 1.071742
0.738469 1.027424
0.001076 0.909235
3.331544 1.021466
0.001604 1.000626
4.001251 0.998114
0.000000 1.002811
0.017984 0.973640
0.000000 1.041020
0.000015 1.087839
0.000000 0.881544
0.000000 0.963026
0.000686 1.014442
0.018709 0.916173
0.000000 1.089510
0.000000 1.184866
0.000000 1.080035
0.072503 1.053471
0.000061 1.019368
0.007817 1.037455
0.000532 1.040838
6.505374 0.484769
0.004619 1.100986
2.861264 1.094986
0.000000 1.173837
6.436176 1.020304
0.000601 1.046656
0.015122 0.862101
0.000000 1.031060
0.000000 1.025785
0.053696 1.027905
0.000000 1.043210
0.000000 1.015826
6.484177 1.094619
0.121415 1.063640
0.231651 1.047525
0.000041 0.981242
0.000000 0.459069
0.000000 0.073852
0.848702 0.985782
1.154962 1.087877
0.000000 1.031662
0.000000 1.053594
0.000214 1.093738
0.000000 1.035600
0.000000 1.080872
0.955776 1.053161
2.014597 1.088852
5.163260 1.169154
0.000000 1.102642
0.002231 1.126486
0.000000 1.091740
0.000103 0.901079
0.000000 1.069476
0.000000 1.073346
0.000000 1.053619
5.956282 1.047782
0.046756 1.093476
0.000001 1.143336
0.001426 1.117535
0.000024 1.058222
0.138353 1.154399
0.278372 1.027282
0.000000 0.536486
3.492248 1.071897
5.701478 0.000006
0.003002 1.084274
6.619502 1.060059
0.000148 1.053844
0.000000 1.074334
0.000000 1.076534
0.000000 0.682812
0.024141 1.022747
0.000099 1.060441
0.000000 1.038461
0.000277 1.099104
0.000000 1.054386
0.145352 1.032669
0.675312 1.017699
0.000000 0.190944
0.000276 1.041924
0.000000 1.198610
0.007689 1.041618
0.010042 1.027847
0.025409 0.006969
0.017116 1.073296
0.260442 1.240019
0.867949 0.863523
1.006730 1.038306
0.035362 0.983851
6.579822 1.059164
0.000000 1.069830
0.000000 1.080544
0.196331 1.072595
0.002914 0.102984
0.237750 1.048328
0.136428 1.042401
0.187143 1.047964
3.032235 1.133386
0.004055 0.980699
5.257023 0.996229
0.000000 1.032686
0.000000 1.062992
0.000000 1.124449
6.297903 0.833974
0.001955 0.854948
0.000000 1.035456
0.000000 1.084004
0.642166 1.086907
5.692621 0.000617
0.982610 1.109707
2.256544 0.996734
0.000050 1.051906
0.000000 0.998368
2.020108 1.002690
4.177321 1.065627
0.000000 1.072346
0.107137 1.051705
0.874367 1.005286
0.813624 1.092892
0.064149 0.899912
6.557504 1.746654
0.000000 1.097397
0.000000 0.983744
0.000000 1.046784
1.044557 1.093355
0.000000 1.047761
0.000000 1.072426
0.000000 0.931934
0.000000 1.050333
6.496303 1.032277
0.000000 1.082534
0.002397 1.071852
0.262649 1.059007
0.000000 1.064298
0.000000 0.990162
0.001250 1.085105
0.079497 1.129314
0.000021 1.102275
0.000000 1.056102
0.000154 1.087896
0.000479 1.105748
0.000000 1.023708
0.000000 1.000847
0.000000 0.112156
0.000005 0.905706
0.000000 1.092192
0.000000 1.133147
0.145812 0.000000
0.024121 0.997075
0.000000 1.079532
0.000000 1.071576
0.000679 1.054792
4.481416 1.293610
0.061425 1.236902
0.004539 0.857195
0.000000 0.952716
0.079416 1.084617
4.175923 1.077331
