0.052574 1.012182
6.544410 1.114224
0.000605 0.000000
0.257014 1.107387
2.156061 1.060949
6.525296 1.019656
0.005213 1.039242
0.000000 1.036642
0.000000 1.153271
0.000000 1.093894
3.887450 1.025559
0.003669 1.023302
5.704983 1.036200
0.000000 0.000000
0.871812 1.029136
0.000856 1.089284
5.340435 1.124918
0.000000 1.021779
0.001525 1.036598
2.780491 1.008003
0.000000 1.087594
0.000000 1.065386
4.606998 1.058873
0.000000 0.950359
0.504440 1.080338
0.002171 1.015936
0.000000 1.049215
0.000002 1.027895
1.072904 1.029050
0.000000 0.000000
0.005582 1.071500
0.011515 1.198723
0.000000 1.121967
0.000000 1.021248
0.025814 1.003710
0.013547 1.257017
0.000000 1.757187
0.094357 0.341508
0.033040 0.919101
0.001631 1.060866
0.158233 1.035499
1.061727 0.922330
0.003911 1.016558
0.000000 0.006895
0.000000 1.037833
6.171422 1.080705
1.806065 1.008701
0.000249 1.003013
2.586872 1.032128
1.554603 1.038722
0.000144 0.988235
0.000000 1.055618
0.002141 1.056820
0.000000 1.050569
0.000000 1.045698
0.019636 1.154736
3.457245 1.076986
0.000000 1.014704
0.000000 0.394754
0.075255 0.990782
0.510748 1.012596
0.018373 1.044997
0.000001 1.036007
0.000068 1.015863
6.406459 1.012423
0.000003 1.030559
0.000000 1.020439
0.000000 0.971836
0.572672 1.055255
0.073303 1.074413
5.138691 1.089292
0.585730 1.000503
0.000000 0.774061
5.483239 1.051684
0.000000 1.010752
0.000000 1.059110
0.000005 1.045565
1.577419 1.055115
6.634827 1.422301
0.009554 0.987017
2.765958 1.039679
0.017427 1.048461
0.000000 1.049883
0.000000 0.992531
0.000666 0.000001
3.672573 1.019311
0.000000 1.035178
0.000001 0.964255
0.000000 1.038014
0.000008 1.079200
0.054949 1.060340
0.002168 0.088702
3.927492 1.095241
1.976653 1.050681
0.000000 1.015654
0.256840 1.034956
1.541401 1.001619
0.000000 1.020882
0.000000 1.037937
6.643634 1.026383
4.537882 1.028282
0.026964 1.046386
0.000000 1.043808
0.129654 1.087585
0.407269 1.078316
0.000137 1.106149
0.000000 1.020153
1.960564 1.039250
5.191287 1.059096
6.609431 1.083521
0.014353 1.024103
2.939393 0.968852
6.618040 1.055226
4.770735 1.627967
0.000003 1.004164
0.000000 1.032910
0.000000 1.032292
0.240236 0.784159
0.001659 0.962420
0.005796 0.001255
0.000000 1.069435
6.474810 1.126242
0.000003 1.030753
0.001877 0.898634
0.016419 1.836678
6.513474 1.025128
0.000063 1.041461
0.000000 1.054114
0.004900 1.062340
6.605353 1.489483
0.000000 1.094020
0.005356 1.074204
0.950136 1.058710
0.603069 0.624773
0.000000 1.867655
4.766149 0.859621
0.000000 1.054028
0.000000 1.047211
0.000000 1.041643
0.000000 1.063384
0.002922 0.967373
0.000000 1.032252
6.391559 1.029243
0.000000 0.921076
0.000000 1.018682
1.862869 1.061250
0.135395 0.926688
0.000000 1.058761
0.000040 1.188323
0.011718 1.020090
0.000000 1.062352
0.000000 1.046184
0.000000 1.021621
0.000000 1.079609
1.607038 1.152472
0.000195 1.049908
0.004740 1.063206
0.000000 1.103507
2.208986 1.132389
0.565655 1.024543
0.000000 1.066602
0.000000 0.993853
0.000000 0.000000
0.083413 1.010326
1.115265 1.012811
6.518921 1.026387
0.000000 2.097981
0.132430 1.014009
2.266943 1.045394
0.000000 1.105205
0.205457 1.007931
0.000000 1.018835
0.024675 1.061538
0.000000 1.039529
0.000000 1.070544
0.963189 1.032823
0.002892 1.059727
0.000051 1.110499
0.000000 1.052300
0.000548 1.024278
0.110826 0.993943
0.000065 1.052405
0.000000 0.957002
6.627537 1.025964
1.651191 1.689659
0.000000 1.032339
0.000002 1.016174
0.000000 1.046622
0.000000 1.032527
3.935716 0.010662
0.000000 1.819413
0.010502 1.328281
0.000001 0.000000
5.906185 0.795831
0.000000 1.027678
0.000000 0.691054
0.007648 1.037519
0.000000 0.000000
0.457183 0.923173
0.000322 0.535819
0.293810 1.020602
0.000000 1.068220
6.154807 0.990472
2.016767 1.019753
1.077990 0.991821
0.000000 1.043883
0.029302 1.042030
5.442795 1.039526
0.000000 1.064561
0.020609 0.555790
0.000000 1.065195
3.841008 1.088210
0.241965 1.034581
0.694228 1.066440
0.108092 1.039950
0.803166 1.042716
0.000000 0.150405
0.000000 0.000000
5.501817 1.050146
0.000495 1.010198
4.970784 1.052828
0.000659 1.024794
3.930902 1.247789
0.000000 0.910826
0.000000 1.054496
0.000000 1.141014
4.300256 0.000316
0.000580 1.058579
6.624479 1.499768
0.011451 1.048190
0.000000 0.981507
0.000000 1.042102
0.000002 0.958052
0.000110 1.068379
0.015546 1.045734
0.000000 1.036077
0.000000 1.031464
6.300212 1.064672
0.000406 0.575896
0.801303 1.030078
0.000000 1.059906
0.019946 1.001529
0.000000 1.066741
0.000000 1.237139
1.472084 1.058710
0.096278 0.079609
0.000000 0.000000
0.097857 1.416660
0.096491 0.001549
0.000000 1.020703
0.004723 1.062680
0.000000 1.020406
0.000256 0.993348
0.000024 1.062125
1.293475 1.013398
4.904492 1.017642
0.012120 0.042888
6.643400 1.002128
0.000000 1.002872
1.548774 0.727049
4.130048 1.030736
0.000000 1.032685
0.000000 1.058547
0.000000 1.125903
4.795398 1.017907
0.015306 1.041462
0.251252 1.044723
0.000000 0.984755
0.000000 1.016388
0.000000 1.005638
0.000000 1.143472
2.049323 1.017124
0.000000 0.955255
0.527205 1.027984
0.000000 1.081535
1.754004 1.029440
0.000000 1.058979
0.001698 1.151917
0.397113 1.080655
0.000140 1.058793
0.000000 0.970846
2.551384 1.036295
0.000000 1.099191
6.367855 1.094726
3.234205 1.026737
