Integral: 0.995075	 observed error: 0.008622	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.005002	 observed error: 0.008655	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.004648	 observed error: 0.008661	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.009470	 observed error: 0.008700	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.015140	 observed error: 0.008717	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.001545	 observed error: 0.008651	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.012282	 observed error: 0.008691	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.998695	 observed error: 0.008646	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.010620	 observed error: 0.008690	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.000992	 observed error: 0.008650	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.990308	 observed error: 0.008588	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.000062	 observed error: 0.008648	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.996401	 observed error: 0.008622	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.012013	 observed error: 0.008692	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.024265	 observed error: 0.008753	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.996897	 observed error: 0.008637	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.004139	 observed error: 0.008659	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.991282	 observed error: 0.008604	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.995226	 observed error: 0.008622	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.005186	 observed error: 0.008665	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.011957	 observed error: 0.008673	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.998961	 observed error: 0.008631	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.009318	 observed error: 0.008697	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.993199	 observed error: 0.008606	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.017897	 observed error: 0.008710	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.008395	 observed error: 0.008671	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.017022	 observed error: 0.008694	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.997561	 observed error: 0.008616	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.000899	 observed error: 0.008643	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.003745	 observed error: 0.008655	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.005762	 observed error: 0.008659	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.005760	 observed error: 0.008663	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.990487	 observed error: 0.008589	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.995821	 observed error: 0.008629	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.991928	 observed error: 0.008592	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.018613	 observed error: 0.008722	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.997777	 observed error: 0.008643	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.007732	 observed error: 0.008682	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.989951	 observed error: 0.008587	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.002081	 observed error: 0.008660	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.008278	 observed error: 0.008682	 CLT error: 0.002130 	Ntrials: 100000
Integral: 0.996113	 observed error: 0.008626	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.015962	 observed error: 0.008696	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.003851	 observed error: 0.008660	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.001928	 observed error: 0.008669	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.020679	 observed error: 0.008728	 CLT error: 0.002130 	Ntrials: 100000
Integral: 1.008000	 observed error: 0.008666	 CLT error: 0.002130 	Ntrials: 100000
