Integral: 0.400872	 observed error: 0.400854	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.614756	 observed error: 0.614756	 CLT error: 0.212960 	Ntrials: 10
Integral: 2.557272	 observed error: 1.234913	 CLT error: 0.212960 	Ntrials: 10
Integral: 2.734105	 observed error: 1.507380	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.857534	 observed error: 1.238642	 CLT error: 0.212960 	Ntrials: 10
Integral: 3.110372	 observed error: 1.470308	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.000687	 observed error: 0.000685	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.065067	 observed error: 0.054543	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.069899	 observed error: 0.718748	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.298693	 observed error: 0.298693	 CLT error: 0.212960 	Ntrials: 10
Integral: 2.097073	 observed error: 1.379015	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.475395	 observed error: 0.184597	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.825234	 observed error: 0.717458	 CLT error: 0.212960 	Ntrials: 10
Integral: 2.959527	 observed error: 1.315111	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.006757	 observed error: 0.006757	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.018933	 observed error: 0.751335	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.087616	 observed error: 1.056935	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.000000	 observed error: 0.000000	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.899090	 observed error: 1.237197	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.203473	 observed error: 0.191199	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.080626	 observed error: 0.080624	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.003609	 observed error: 0.003609	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.790437	 observed error: 1.121279	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.009366	 observed error: 0.009366	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.404042	 observed error: 0.945864	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.809634	 observed error: 0.737064	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.123015	 observed error: 0.122819	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.577166	 observed error: 0.516066	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.275868	 observed error: 1.163799	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.194977	 observed error: 0.194970	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.096823	 observed error: 0.090562	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.393016	 observed error: 0.393016	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.607754	 observed error: 0.976365	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.138935	 observed error: 0.103613	 CLT error: 0.212960 	Ntrials: 10
Integral: 3.402628	 observed error: 1.734740	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.465696	 observed error: 0.365633	 CLT error: 0.212960 	Ntrials: 10
Integral: 2.045809	 observed error: 1.375513	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.693285	 observed error: 0.958929	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.226876	 observed error: 0.778486	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.019233	 observed error: 1.012676	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.290579	 observed error: 1.142526	 CLT error: 0.212960 	Ntrials: 10
Integral: 2.109601	 observed error: 1.367091	 CLT error: 0.212960 	Ntrials: 10
Integral: 1.348446	 observed error: 1.015724	 CLT error: 0.212960 	Ntrials: 10
Integral: 0.376072	 observed error: 0.205500	 CLT error: 0.212960 	Ntrials: 10
